timestamp,top_bid,top_ask,spread,bid_volume,ask_volume
11:40:19.986,71.45,71.47,0.02,25248,36122
11:40:20.338,71.46,71.47,0.01,25348,36122
11:40:31.093,71.45,71.47,0.02,25148,36122
11:40:36.088,71.45,71.46,0.01,24648,37422
11:40:39.215,71.44,71.46,0.02,23548,37722
11:40:39.215,71.45,71.46,0.01,23648,37722
11:40:39.216,71.44,71.46,0.02,23548,37522
11:40:39.216,71.45,71.46,0.01,23648,37522
11:40:39.217,71.44,71.46,0.02,23448,37622
11:40:39.217,71.45,71.46,0.01,23548,37622
11:40:40.338,71.44,71.46,0.02,23348,37622
11:40:40.338,71.45,71.46,0.01,23428,37622
11:41:25.953,71.44,71.46,0.02,23348,38124
11:41:25.958,71.44,71.45,0.01,23468,38908
11:41:50.136,71.44,71.46,0.02,24168,37324
11:41:50.140,71.45,71.46,0.01,25268,37124
11:41:50.247,71.45,71.47,0.02,25184,35297
11:41:50.247,71.46,71.47,0.01,25984,35297
11:41:50.650,71.45,71.47,0.02,24884,35697
11:41:51.016,71.45,71.46,0.01,24768,37097
11:41:51.611,71.44,71.46,0.02,23568,37097
11:41:51.616,71.44,71.45,0.01,23668,37597
11:41:53.174,71.44,71.46,0.02,24168,37017
11:41:53.174,71.45,71.46,0.01,24268,37017
11:41:55.212,71.44,71.46,0.02,24268,37017
11:41:58.467,71.44,71.45,0.01,24068,36517
11:41:58.467,71.44,71.46,0.02,24068,36317
11:41:58.467,71.44,71.45,0.01,24068,36417
11:41:58.468,71.44,71.46,0.02,24068,36217
11:41:59.136,71.45,71.46,0.01,24568,35917
11:42:01.266,71.44,71.46,0.02,24468,36417
11:42:01.267,71.44,71.45,0.01,24268,36517
11:42:01.646,71.44,71.46,0.02,24368,36217
11:42:01.653,71.45,71.46,0.01,24568,36417
11:42:29.836,71.44,71.46,0.02,24068,36227
11:42:33.122,71.45,71.46,0.01,24568,36627
11:42:33.390,71.44,71.46,0.02,23968,36927
11:42:33.390,71.45,71.46,0.01,24168,36927
11:42:33.426,71.44,71.46,0.02,23868,37227
11:42:33.426,71.45,71.46,0.01,23968,37227
11:42:33.428,71.44,71.46,0.02,23868,37227
11:42:33.432,71.44,71.45,0.01,23868,37627
11:42:33.634,71.43,71.45,0.02,22868,37427
11:42:33.647,71.43,71.44,0.01,22868,38527
11:42:34.558,71.42,71.44,0.02,22068,38007
11:42:34.567,71.42,71.43,0.01,21868,38907
11:42:34.789,71.42,71.44,0.02,21668,37507
11:42:34.791,71.43,71.44,0.01,22268,37507
11:42:35.697,71.42,71.44,0.02,21768,38507
11:42:36.313,71.42,71.43,0.01,22168,38774
11:42:36.798,71.42,71.44,0.02,22268,36524
11:42:36.799,71.43,71.44,0.01,22968,36524
11:42:37.155,71.42,71.44,0.02,22168,36524
11:42:37.164,71.42,71.43,0.01,22368,36824
11:42:37.381,71.42,71.44,0.02,22468,36324
11:42:38.672,71.42,71.43,0.01,22268,36424
11:42:42.399,71.42,71.44,0.02,22868,36224
11:42:42.402,71.43,71.44,0.01,23368,36524
11:42:53.296,71.42,71.44,0.02,22768,36514
11:42:53.300,71.42,71.43,0.01,22468,37814
11:43:05.613,71.41,71.43,0.02,22368,37114
11:43:05.614,71.42,71.43,0.01,22468,37314
11:43:05.614,71.41,71.43,0.02,22368,37314
11:43:05.667,71.41,71.42,0.01,21468,38814
11:43:09.430,71.4,71.42,0.02,20468,39921
11:43:15.365,71.41,71.42,0.01,21168,39421
11:43:21.949,71.4,71.42,0.02,20968,39421
11:43:26.593,71.41,71.42,0.01,21168,38821
11:43:28.008,71.41,71.43,0.02,21568,37397
11:43:28.010,71.42,71.43,0.01,22068,37997
11:43:29.311,71.41,71.43,0.02,21968,37997
11:43:46.874,71.42,71.43,0.01,22182,38197
11:44:16.354,71.41,71.43,0.02,22168,38397
11:44:16.415,71.41,71.42,0.01,21968,39197
11:44:23.835,71.4,71.42,0.02,21168,39997
11:44:23.841,71.4,71.41,0.01,20968,40497
11:44:24.876,71.39,71.41,0.02,20768,40597
11:44:25.019,71.38,71.41,0.03,19968,41297
11:44:25.035,71.38,71.4,0.02,20068,41297
11:44:25.036,71.38,71.39,0.01,20068,41497
11:44:25.051,71.38,71.4,0.02,20068,41197
11:44:25.053,71.39,71.4,0.01,20868,40997
11:44:25.445,71.38,71.4,0.02,20268,40997
11:44:25.570,71.38,71.39,0.01,20368,41397
11:44:26.590,71.38,71.4,0.02,21368,40097
11:44:26.590,71.39,71.4,0.01,21668,40097
11:44:26.950,71.38,71.4,0.02,21268,40497
11:44:29.953,71.38,71.39,0.01,21168,40797
11:44:30.392,71.38,71.4,0.02,21268,40297
11:44:30.392,71.39,71.4,0.01,21568,40297
11:44:30.708,71.38,71.4,0.02,21168,40697
11:44:30.711,71.38,71.39,0.01,20868,41397
11:44:32.652,71.38,71.4,0.02,22668,39797
11:44:32.653,71.39,71.4,0.01,23068,39797
11:44:33.010,71.38,71.4,0.02,21668,40097
11:44:33.169,71.38,71.39,0.01,21668,40497
11:44:33.601,71.37,71.39,0.02,21168,40597
11:44:33.604,71.37,71.38,0.01,20868,41297
11:44:33.652,71.36,71.38,0.02,20268,41562
11:44:33.697,71.36,71.37,0.01,20768,41962
11:44:34.691,71.36,71.38,0.02,21468,40562
11:44:34.694,71.37,71.38,0.01,21968,40962
11:44:35.138,71.36,71.38,0.02,20868,41062
11:44:35.167,71.36,71.39,0.03,20868,39497
11:44:35.168,71.36,71.38,0.02,20968,39297
11:44:35.168,71.37,71.38,0.01,21068,39297
11:44:35.177,71.37,71.39,0.02,21468,39197
11:44:35.179,71.38,71.39,0.01,22368,38897
11:44:37.480,71.38,71.4,0.02,23968,37597
11:44:39.471,71.39,71.4,0.01,25368,38297
11:44:44.325,71.39,71.41,0.02,24868,37297
11:44:44.332,71.4,71.41,0.01,25768,36797
11:44:55.528,71.4,71.42,0.02,25568,36697
11:44:57.673,71.4,71.41,0.01,25268,36397
11:45:01.622,71.39,71.41,0.02,24368,37497
11:45:01.640,71.39,71.4,0.01,24768,38097
11:45:02.388,71.39,71.41,0.02,24768,36997
11:45:02.609,71.39,71.4,0.01,25168,36997
11:45:03.365,71.38,71.4,0.02,23768,37597
11:45:03.369,71.38,71.39,0.01,24068,38397
11:45:03.566,71.38,71.4,0.02,24468,37597
11:45:04.198,71.38,71.39,0.01,24268,37597
11:45:04.204,71.37,71.39,0.02,23668,37797
11:45:04.570,71.37,71.38,0.01,23568,38297
11:45:04.978,71.36,71.38,0.02,22768,37997
11:45:04.983,71.36,71.37,0.01,22668,38697
11:45:05.000,71.35,71.37,0.02,21568,38397
11:45:05.000,71.36,71.37,0.01,21668,38397
11:45:05.399,71.35,71.37,0.02,21868,37997
11:45:05.401,71.35,71.36,0.01,21968,38797
11:45:05.555,71.35,71.37,0.02,23068,37497
11:45:05.704,71.36,71.37,0.01,23168,37297
11:45:09.119,71.35,71.37,0.02,23268,36997
11:45:09.127,71.35,71.36,0.01,23168,38297
11:45:09.515,71.35,71.37,0.02,22468,37497
11:45:09.519,71.35,71.36,0.01,23068,37597
11:45:09.523,71.35,71.37,0.02,23068,37297
11:45:09.523,71.36,71.37,0.01,23168,37297
11:45:10.318,71.35,71.37,0.02,22568,38097
11:45:11.015,71.35,71.36,0.01,22768,38197
11:45:12.604,71.35,71.37,0.02,23068,37997
11:45:12.606,71.36,71.37,0.01,23668,37697
11:45:12.982,71.35,71.37,0.02,23168,37797
11:45:12.989,71.35,71.36,0.01,23068,38797
11:45:12.999,71.34,71.36,0.02,21368,38897
11:45:13.009,71.34,71.35,0.01,20668,39397
11:45:13.583,71.33,71.35,0.02,20368,39097
11:45:13.618,71.33,71.34,0.01,20268,39797
11:45:14.696,71.33,71.35,0.02,20468,37897
11:45:14.699,71.34,71.35,0.01,20968,38297
11:45:15.417,71.33,71.35,0.02,20268,38297
11:45:15.421,71.33,71.34,0.01,20368,39047
11:45:15.707,71.33,71.35,0.02,21468,38197
11:45:16.008,71.33,71.34,0.01,21468,38397
11:45:16.200,71.33,71.35,0.02,21368,38297
11:45:16.204,71.34,71.35,0.01,22168,38297
11:45:17.434,71.33,71.35,0.02,21668,38797
11:45:17.448,71.33,71.34,0.01,21368,39197
11:45:18.518,71.33,71.35,0.02,21768,38597
11:45:18.518,71.34,71.35,0.01,21968,38597
11:45:21.904,71.33,71.35,0.02,21768,38797
11:45:21.905,71.33,71.34,0.01,21668,38697
11:45:25.895,71.33,71.35,0.02,22368,38397
11:45:25.898,71.34,71.35,0.01,22868,38597
11:45:26.916,71.34,71.36,0.02,22168,37697
11:45:26.916,71.34,71.35,0.01,22168,37797
11:45:26.916,71.34,71.36,0.02,22268,37597
11:45:26.923,71.35,71.36,0.01,23068,37797
11:45:27.751,71.34,71.36,0.02,22468,38197
11:45:27.753,71.34,71.35,0.01,22268,38647
11:45:33.193,71.33,71.35,0.02,21948,38797
11:45:34.689,71.33,71.34,0.01,21648,39297
11:45:36.332,71.33,71.35,0.02,21948,38597
11:45:36.334,71.34,71.35,0.01,22448,38597
11:45:38.047,71.33,71.35,0.02,21668,38597
11:45:38.049,71.33,71.34,0.01,21768,39397
11:45:38.269,71.33,71.35,0.02,21948,37997
11:45:38.571,71.34,71.35,0.01,22948,37897
11:45:47.242,71.33,71.35,0.02,21368,38497
11:45:47.243,71.33,71.34,0.01,21268,39297
11:45:48.583,71.33,71.35,0.02,21548,38197
11:45:48.584,71.34,71.35,0.01,22548,38297
11:45:48.933,71.33,71.35,0.02,21748,38497
11:45:48.944,71.33,71.34,0.01,22048,38697
11:45:51.177,71.32,71.34,0.02,22268,38597
11:45:51.184,71.32,71.33,0.01,22348,38797
11:45:54.207,71.32,71.34,0.02,22748,37097
11:45:54.209,71.33,71.34,0.01,23248,37297
11:45:54.889,71.33,71.35,0.02,23428,36697
11:45:54.892,71.34,71.35,0.01,23528,36697
11:45:55.638,71.34,71.36,0.02,24528,35397
11:45:55.640,71.35,71.36,0.01,24928,35997
11:45:59.168,71.34,71.36,0.02,23128,36497
11:45:59.170,71.34,71.35,0.01,23128,36997
11:46:05.816,71.34,71.36,0.02,24168,36597
11:46:05.816,71.35,71.36,0.01,24368,36597
11:46:07.352,71.34,71.36,0.02,23168,36897
11:46:07.353,71.34,71.35,0.01,23268,36997
11:46:18.203,71.34,71.36,0.02,24468,36297
11:46:19.064,71.34,71.35,0.01,24468,36797
11:46:24.287,71.34,71.36,0.02,24703,36897
11:46:24.610,71.35,71.36,0.01,24748,36697
11:46:24.655,71.35,71.37,0.02,24448,35797
11:46:24.662,71.36,71.37,0.01,25528,35797
11:46:25.195,71.35,71.37,0.02,24428,36397
11:46:25.196,71.35,71.36,0.01,24528,36297
11:46:30.016,71.35,71.37,0.02,24028,36197
11:46:30.017,71.36,71.37,0.01,24828,36197
11:46:32.334,71.35,71.37,0.02,23868,36697
11:46:32.334,71.35,71.36,0.01,23868,37097
11:46:38.561,71.35,71.37,0.02,24248,36497
11:46:38.566,71.36,71.37,0.01,25148,36597
11:46:53.457,71.36,71.38,0.02,25948,36497
11:46:53.488,71.37,71.38,0.01,26648,36597
11:46:53.530,71.37,71.39,0.02,27048,35697
11:46:53.930,71.38,71.39,0.01,26648,35297
11:46:56.916,71.37,71.39,0.02,25848,35397
11:46:56.919,71.37,71.38,0.01,25948,36297
11:47:06.675,71.36,71.38,0.02,25068,36197
11:47:06.675,71.36,71.37,0.01,24968,36497
11:47:28.327,71.36,71.38,0.02,26658,36497
11:47:28.330,71.37,71.38,0.01,27468,36497
11:47:30.232,71.36,71.38,0.02,25768,36197
11:47:30.399,71.36,71.37,0.01,25568,36897
11:47:35.946,71.36,71.38,0.02,25968,35897
11:47:35.953,71.37,71.38,0.01,26768,36097
11:47:37.603,71.36,71.38,0.02,25768,36197
11:47:37.604,71.36,71.37,0.01,25968,36547
11:47:39.186,71.36,71.38,0.02,25968,36297
11:47:39.188,71.37,71.38,0.01,26168,36097
11:47:42.228,71.36,71.38,0.02,25668,36397
11:47:42.487,71.36,71.37,0.01,25768,36797
11:47:42.640,71.36,71.38,0.02,26068,35997
11:47:43.003,71.37,71.38,0.01,26168,36097
11:47:46.775,71.37,71.39,0.02,27068,35197
11:47:46.781,71.38,71.39,0.01,27868,34997
11:47:47.108,71.37,71.39,0.02,26468,34897
11:47:47.109,71.38,71.39,0.01,26268,35297
11:47:47.111,71.37,71.39,0.02,26468,35597
11:47:47.113,71.37,71.38,0.01,26268,35997
11:47:47.625,71.37,71.39,0.02,26568,35597
11:47:47.627,71.38,71.39,0.01,27168,35397
11:47:49.932,71.38,71.4,0.02,27368,34497
11:47:49.933,71.39,71.4,0.01,27568,34497
11:48:31.547,71.38,71.4,0.02,26268,34719
11:48:31.548,71.38,71.39,0.01,26468,35219
11:48:31.671,71.37,71.39,0.02,25468,35219
11:48:33.959,71.37,71.38,0.01,26568,35719
11:48:42.034,71.36,71.38,0.02,26068,36197
11:48:42.037,71.36,71.37,0.01,26268,36597
11:48:45.960,71.35,71.37,0.02,25568,36897
11:48:45.961,71.35,71.36,0.01,25568,37197
11:49:00.956,71.35,71.37,0.02,25968,36797
11:49:00.959,71.36,71.37,0.01,26868,37097
11:49:04.923,71.35,71.37,0.02,25768,36797
11:49:05.163,71.35,71.36,0.01,25568,37297
11:49:05.965,71.35,71.37,0.02,25968,36597
11:49:07.962,71.35,71.36,0.01,25968,36797
11:49:08.026,71.34,71.36,0.02,25168,37497
11:49:08.027,71.34,71.35,0.01,25268,37997
11:49:08.062,71.33,71.35,0.02,24768,38097
11:49:08.063,71.34,71.35,0.01,24968,37997
11:49:08.074,71.33,71.35,0.02,24168,38097
11:49:08.095,71.33,71.34,0.01,24368,38797
11:49:10.272,71.33,71.35,0.02,25068,37597
11:49:10.281,71.34,71.35,0.01,26068,37597
11:49:15.281,71.33,71.35,0.02,24368,38197
11:49:15.919,71.33,71.34,0.01,24368,38997
11:49:20.064,71.33,71.35,0.02,25168,36997
11:49:20.066,71.34,71.35,0.01,26068,37497
11:49:24.940,71.34,71.36,0.02,25568,36797
11:49:24.941,71.35,71.36,0.01,26368,37097
11:49:27.764,71.35,71.37,0.02,26268,36397
11:49:27.765,71.36,71.37,0.01,26468,36497
11:49:29.541,71.36,71.38,0.02,26818,35997
11:49:35.345,71.36,71.37,0.01,26168,36297
11:49:35.539,71.35,71.37,0.02,25468,36997
11:49:35.541,71.35,71.36,0.01,25568,37797
11:49:40.271,71.35,71.37,0.02,26468,35897
11:49:40.273,71.36,71.37,0.01,27068,36397
11:49:42.589,71.35,71.37,0.02,26068,36397
11:49:52.176,71.36,71.37,0.01,26368,36497
11:49:52.379,71.36,71.38,0.02,26968,35697
11:49:52.394,71.37,71.38,0.01,27268,35797
11:49:53.473,71.36,71.38,0.02,26368,35597
11:49:53.479,71.36,71.37,0.01,25668,36097
11:49:53.513,71.35,71.37,0.02,25168,37097
11:49:53.533,71.35,71.36,0.01,25268,37397
11:49:54.677,71.35,71.37,0.02,26068,35797
11:49:54.677,71.36,71.37,0.01,26368,35797
11:50:05.178,71.35,71.37,0.02,25368,36497
11:50:12.351,71.36,71.37,0.01,25768,36897
11:50:16.658,71.35,71.37,0.02,25668,37297
11:50:16.661,71.35,71.36,0.01,25868,38197
11:50:18.001,71.35,71.37,0.02,26968,36797
11:50:18.004,71.36,71.37,0.01,27368,36897
11:50:41.273,71.36,71.38,0.02,27368,36097
11:50:41.277,71.37,71.38,0.01,27938,36397
11:50:48.038,71.36,71.38,0.02,25968,36797
11:50:49.564,71.37,71.38,0.01,26268,37397
11:50:52.056,71.36,71.38,0.02,25668,37197
11:50:52.067,71.36,71.37,0.01,25768,37797
11:50:56.693,71.35,71.37,0.02,25368,37997
11:50:59.538,71.36,71.37,0.01,25568,37897
11:51:07.181,71.36,71.38,0.02,26168,37397
11:51:07.187,71.37,71.38,0.01,26338,37297
11:51:13.353,71.36,71.38,0.02,24568,37397
11:51:13.353,71.36,71.37,0.01,24568,37697
11:51:13.863,71.35,71.37,0.02,24068,38497
11:51:13.995,71.36,71.37,0.01,24068,39097
11:51:33.300,71.35,71.37,0.02,23868,38597
11:51:33.303,71.35,71.36,0.01,24068,39297
11:51:46.154,71.34,71.36,0.02,24268,40297
11:51:46.155,71.34,71.35,0.01,24168,40897
11:51:48.051,71.34,71.36,0.02,24568,39997
11:51:48.054,71.35,71.36,0.01,25268,39897
11:51:50.148,71.35,71.37,0.02,25068,38397
11:51:50.154,71.36,71.37,0.01,25668,38497
11:51:51.138,71.36,71.38,0.02,25268,37197
11:51:51.140,71.37,71.38,0.01,25568,37397
11:51:51.181,71.37,71.39,0.02,25818,36197
11:51:51.700,71.38,71.39,0.01,26318,36197
11:51:56.199,71.38,71.4,0.02,26568,34897
11:51:56.200,71.39,71.4,0.01,27118,34997
11:52:15.776,71.39,71.41,0.02,26968,34297
11:52:15.788,71.4,71.41,0.01,27268,34197
11:52:19.067,71.4,71.42,0.02,26568,32197
11:52:19.070,71.41,71.42,0.01,27068,32197
11:52:21.739,71.41,71.43,0.02,27368,31497
11:52:21.756,71.42,71.43,0.01,28568,31397
11:52:21.789,71.42,71.44,0.02,28568,31552
11:52:22.383,71.43,71.44,0.01,27968,31897
11:52:31.085,71.42,71.44,0.02,25868,34396
11:52:31.087,71.42,71.43,0.01,25868,35296
11:52:33.200,71.42,71.44,0.02,27568,34196
11:52:33.369,71.42,71.43,0.01,26868,34596
11:52:40.488,71.41,71.43,0.02,26168,35196
11:52:40.489,71.41,71.42,0.01,26268,35596
11:52:55.259,71.4,71.42,0.02,25568,35696
11:52:55.260,71.4,71.41,0.01,24468,35896
11:53:04.735,71.39,71.41,0.02,25868,36051
11:53:04.750,71.39,71.4,0.01,26068,36651
11:53:17.821,71.38,71.4,0.02,26368,37151
11:53:17.823,71.38,71.39,0.01,25168,38151
11:53:17.878,71.37,71.39,0.02,24968,38551
11:53:18.711,71.38,71.39,0.01,25668,37851
11:53:19.978,71.38,71.4,0.02,26868,36053
11:53:19.979,71.39,71.4,0.01,27601,36051
11:53:23.172,71.38,71.4,0.02,26468,36551
11:53:23.173,71.38,71.39,0.01,26568,37153
11:53:28.103,71.37,71.39,0.02,25568,37651
11:53:28.157,71.37,71.38,0.01,24968,37951
11:53:42.497,71.37,71.39,0.02,25768,37753
11:53:42.502,71.38,71.39,0.01,26668,37551
11:53:43.162,71.38,71.4,0.02,26768,36653
11:53:43.165,71.39,71.4,0.01,27801,36851
11:53:44.279,71.38,71.4,0.02,26868,37851
11:53:46.054,71.39,71.4,0.01,27068,36953
11:53:46.151,71.39,71.41,0.02,27568,36453
11:53:46.161,71.4,71.41,0.01,28168,35859
11:53:46.216,71.4,71.42,0.02,29101,34896
11:53:47.541,71.41,71.42,0.01,29268,35398
11:53:47.733,71.41,71.43,0.02,29801,34796
11:53:47.738,71.42,71.43,0.01,29968,34796
11:53:48.087,71.41,71.43,0.02,28668,35096
11:53:48.851,71.41,71.42,0.01,28268,35396
11:53:50.429,71.4,71.42,0.02,27768,36096
11:53:50.432,71.4,71.41,0.01,27768,36596
11:54:00.615,71.4,71.42,0.02,28568,35596
11:54:00.709,71.41,71.42,0.01,29168,35496
11:54:01.202,71.4,71.42,0.02,28868,36296
11:54:03.258,71.41,71.42,0.01,28568,35696
11:54:12.546,71.41,71.43,0.02,29368,35396
11:54:20.598,71.41,71.42,0.01,28468,34696
11:54:21.457,71.41,71.43,0.02,28368,34696
11:54:21.460,71.42,71.43,0.01,29201,34596
11:54:21.823,71.41,71.43,0.02,27868,35196
11:54:22.104,71.42,71.43,0.01,28568,35896
11:54:24.289,71.42,71.44,0.02,29968,33696
11:54:25.517,71.43,71.44,0.01,30391,33896
11:54:27.980,71.42,71.44,0.02,29468,34396
11:54:28.059,71.42,71.43,0.01,29368,34496
11:54:28.090,71.42,71.44,0.02,29468,33896
11:54:28.091,71.42,71.43,0.01,29568,34196
11:54:28.098,71.42,71.44,0.02,29568,33996
11:54:28.098,71.42,71.43,0.01,29568,34196
11:54:28.105,71.42,71.44,0.02,29568,33996
11:54:28.402,71.43,71.44,0.01,30268,33796
11:54:33.402,71.42,71.44,0.02,29168,33796
11:54:33.527,71.43,71.44,0.01,29668,33696
11:54:45.192,71.42,71.44,0.02,29368,33196
11:54:45.244,71.42,71.43,0.01,29268,33596
11:54:47.389,71.42,71.44,0.02,30068,32996
11:54:47.390,71.43,71.44,0.01,30368,33196
11:55:05.446,71.42,71.44,0.02,28968,35411
11:55:05.447,71.42,71.43,0.01,28968,36211
11:55:12.892,71.42,71.44,0.02,29868,34011
11:55:12.893,71.43,71.44,0.01,30268,33811
11:55:16.443,71.42,71.44,0.02,29268,35256
11:55:16.444,71.42,71.43,0.01,29468,36556
11:55:25.248,71.42,71.44,0.02,29668,34311
11:55:33.633,71.43,71.44,0.01,30468,34211
11:55:33.667,71.43,71.45,0.02,31268,31534
11:55:33.676,71.44,71.45,0.01,31968,31534
11:55:33.684,71.44,71.46,0.02,31768,31134
11:55:33.688,71.44,71.45,0.01,31968,31434
11:55:35.057,71.43,71.45,0.02,29768,32897
11:55:35.067,71.43,71.44,0.01,29868,32997
11:56:07.939,71.42,71.44,0.02,29268,33897
11:56:07.939,71.43,71.44,0.01,29468,33897
11:56:07.944,71.42,71.44,0.02,29268,33497
11:56:07.946,71.42,71.43,0.01,29268,34797
11:56:07.956,71.41,71.43,0.02,28968,34797
11:56:07.959,71.41,71.42,0.01,29168,35297
11:56:07.983,71.41,71.43,0.02,28568,34797
11:56:07.986,71.42,71.43,0.01,28968,34197
11:56:08.092,71.41,71.43,0.02,28168,34297
11:56:08.093,71.41,71.42,0.01,28168,34697
11:56:16.874,71.4,71.42,0.02,28168,35697
11:56:17.441,71.4,71.41,0.01,28268,36397
11:56:23.843,71.39,71.41,0.02,27568,36797
11:56:23.846,71.39,71.4,0.01,28268,37697
11:56:28.042,71.38,71.4,0.02,27268,37997
11:56:28.042,71.38,71.39,0.01,27268,38197
11:56:28.191,71.38,71.4,0.02,27168,37197
11:56:28.355,71.39,71.4,0.01,27468,37397
11:56:29.103,71.38,71.4,0.02,26468,37497
11:56:29.228,71.38,71.39,0.01,26468,38397
11:56:32.440,71.38,71.4,0.02,26768,37397
11:56:32.441,71.39,71.4,0.01,27868,37097
11:56:41.969,71.39,71.41,0.02,28368,34797
11:56:41.972,71.4,71.41,0.01,28968,34897
11:56:46.649,71.4,71.42,0.02,28868,34397
11:56:46.650,71.41,71.42,0.01,29068,34297
11:56:46.680,71.41,71.43,0.02,29768,33972
11:56:46.688,71.42,71.43,0.01,30368,33672
11:56:46.758,71.41,71.43,0.02,28468,33872
11:56:46.771,71.41,71.42,0.01,28468,33897
11:56:51.592,71.41,71.43,0.02,29268,34397
11:56:51.592,71.42,71.43,0.01,29668,34397
11:56:52.142,71.42,71.44,0.02,29968,33797
11:56:52.152,71.43,71.44,0.01,30368,33697
11:56:52.169,71.43,71.45,0.02,29668,32997
11:56:52.221,71.44,71.45,0.01,30801,33097
11:57:03.543,71.44,71.46,0.02,31968,32797
11:57:03.544,71.45,71.46,0.01,32401,32397
11:57:18.785,71.44,71.46,0.02,29568,33197
11:57:18.787,71.44,71.45,0.01,29668,33797
11:57:34.355,71.44,71.46,0.02,29968,32597
11:57:34.356,71.45,71.46,0.01,30468,32497
11:57:34.384,71.45,71.47,0.02,30668,32097
11:57:34.573,71.45,71.46,0.01,30868,32397
11:57:39.624,71.45,71.47,0.02,31268,32097
11:57:39.625,71.46,71.47,0.01,31801,32097
11:57:40.957,71.45,71.47,0.02,29268,32797
11:57:40.958,71.45,71.46,0.01,29468,33697
11:57:41.081,71.45,71.47,0.02,29768,32397
11:57:41.090,71.46,71.47,0.01,31168,32197
11:57:43.648,71.45,71.47,0.02,30068,32397
11:57:43.693,71.45,71.46,0.01,30368,33097
11:57:43.851,71.45,71.47,0.02,30668,31897
11:57:43.852,71.46,71.47,0.01,31868,31897
11:57:45.686,71.45,71.47,0.02,29768,32297
11:57:45.687,71.45,71.46,0.01,29768,32997
11:57:52.178,71.45,71.47,0.02,30568,31897
11:57:52.179,71.46,71.47,0.01,31268,32097
11:57:55.256,71.45,71.47,0.02,29968,32297
11:57:55.257,71.45,71.46,0.01,29768,33297
11:58:43.735,71.45,71.47,0.02,31468,32197
11:58:43.739,71.46,71.47,0.01,31968,32097
11:58:46.266,71.46,71.48,0.02,32368,31497
11:58:46.273,71.47,71.48,0.01,33168,31297
11:58:50.580,71.47,71.49,0.02,31368,31797
11:58:50.611,71.48,71.49,0.01,32668,31997
11:59:18.617,71.48,71.5,0.02,31568,30497
11:59:18.630,71.49,71.5,0.01,31968,30797
11:59:21.270,71.48,71.5,0.02,33068,34897
11:59:21.271,71.48,71.49,0.01,32968,36097
11:59:30.126,71.47,71.49,0.02,32768,35824
11:59:30.127,71.47,71.48,0.01,32568,36124
11:59:30.716,71.47,71.49,0.02,32668,35524
11:59:32.942,71.47,71.48,0.01,33668,35624
11:59:36.172,71.46,71.48,0.02,32868,37224
11:59:36.175,71.46,71.47,0.01,32768,37724
11:59:49.462,71.45,71.47,0.02,32568,37624
11:59:49.462,71.46,71.47,0.01,32668,37624
11:59:49.463,71.45,71.47,0.02,32568,37624
11:59:49.464,71.45,71.46,0.01,32668,38424
11:59:49.624,71.45,71.47,0.02,33068,34024
11:59:50.959,71.46,71.47,0.01,33768,36824
11:59:57.966,71.46,71.48,0.02,33368,36097
11:59:57.966,71.47,71.48,0.01,33768,35997
11:59:59.064,71.47,71.49,0.02,33201,32597
11:59:59.384,71.48,71.49,0.01,34701,32697
11:59:59.391,71.48,71.5,0.02,34334,34897
11:59:59.402,71.49,71.5,0.01,34934,34797
12:00:01.139,71.49,71.51,0.02,34934,35797
12:00:07.245,71.49,71.5,0.01,33934,35197
12:00:16.280,71.48,71.5,0.02,33334,36397
12:00:16.320,71.48,71.49,0.01,33734,37297
12:00:16.654,71.48,71.5,0.02,34001,36097
12:00:16.657,71.49,71.5,0.01,34601,35897
12:00:16.687,71.49,71.51,0.02,33801,35297
12:00:16.687,71.48,71.51,0.03,33501,35297
12:00:16.688,71.48,71.5,0.02,33701,35597
12:00:16.726,71.48,71.49,0.01,34201,36637
12:00:16.748,71.47,71.49,0.02,33501,36937
12:00:16.749,71.48,71.49,0.01,33501,37237
12:00:16.749,71.47,71.49,0.02,33401,37237
12:00:16.760,71.47,71.48,0.01,32701,38437
12:00:17.726,71.47,71.49,0.02,34568,37237
12:00:19.146,71.48,71.49,0.01,35268,37197
12:00:19.497,71.47,71.49,0.02,34568,37597
12:00:22.663,71.48,71.49,0.01,34168,37497
12:00:29.000,71.48,71.5,0.02,35668,36597
12:00:29.001,71.49,71.5,0.01,36468,36397
12:00:31.758,71.49,71.51,0.02,36168,35897
12:00:31.798,71.49,71.52,0.03,36668,31697
12:00:31.798,71.5,71.52,0.02,36468,31697
12:00:31.802,71.51,71.52,0.01,37068,31697
12:00:31.952,71.5,71.52,0.02,34368,32197
12:00:32.013,71.5,71.51,0.01,33968,32497
12:00:32.581,71.5,71.52,0.02,33368,34197
12:00:32.583,71.51,71.52,0.01,34568,34397
12:00:32.594,71.51,71.53,0.02,34568,33497
12:00:32.599,71.52,71.53,0.01,35068,33497
12:00:32.670,71.51,71.53,0.02,33068,33797
12:00:32.743,71.51,71.52,0.01,32468,35097
12:00:33.070,71.5,71.52,0.02,32368,35897
12:00:33.071,71.5,71.51,0.01,32168,36497
12:00:35.587,71.49,71.51,0.02,32668,36297
12:00:35.588,71.49,71.5,0.01,32468,36897
12:00:35.914,71.49,71.51,0.02,32968,35797
12:00:35.922,71.5,71.51,0.01,34568,35297
12:00:35.982,71.5,71.52,0.02,35168,34697
12:00:36.113,71.51,71.52,0.01,35268,34897
12:00:36.210,71.5,71.52,0.02,31268,34797
